SMALL LoOP,ME1 OP2,SMALL HiOP,BIG LoOP,ME2 OP2,BIG HiOP
0.027854999999999998,0.034169,0.040132,0.029647999999999997,0.043615,0.043333
-0.05420899999999999,-0.022557999999999998,-0.015049,-0.049227,-0.019689,-0.014051000000000001
0.000655,0.024007999999999998,0.030754,0.012447,0.009113,0.015245
0.026517,0.029165999999999997,0.043884,0.011809,-0.004923,0.019174
0.08803000000000001,0.07156900000000001,0.08419700000000001,0.054639,0.023490999999999998,0.044785000000000005
0.026233,0.03772,0.036374,0.035164,0.010387,0.01534
0.026633,0.038321,0.034264,0.043049,0.010569,-0.001475
-0.035291,-0.018464,-0.026078999999999998,0.011647000000000001,0.029262,-0.0059299999999999995
0.015574,0.030959,0.035840000000000004,0.042799,0.024950999999999997,0.019554000000000002
-0.023639,-0.028766,-0.038174,0.011335,-0.013438,-0.046347
0.055471000000000006,0.041631,0.050872,0.031101999999999998,0.022445,0.033232
0.011163000000000001,0.00361,0.010597,0.020387,0.001623,0.0024709999999999997
0.002757,0.013057000000000001,0.006321,0.020943999999999997,0.009618,-0.020045999999999998
0.045403,0.040490000000000005,0.040480999999999996,0.05927399999999999,0.034929,0.033317
0.029303,0.023431,0.031404,-0.005358000000000001,-0.0015170000000000001,-0.002597
0.043705,0.015636,0.03309,-0.0016370000000000002,0.011715999999999999,0.020377999999999997
-0.035152,-0.022472,-0.028239999999999998,-0.038181,-0.018844,-0.00043599999999999997
0.014343,0.040305,0.040133999999999996,0.014790000000000001,0.023038,0.012204999999999999
0.042806,0.023860000000000003,0.023494,0.042035,0.031825,0.028159999999999998
-0.017341,0.008369999999999999,0.000363,-0.045067,-0.027543,-0.01999
-0.063074,-0.050286,-0.050782999999999995,-0.044991,-0.041137,-0.04354
-0.009117,0.007752,0.002079,0.003771,0.012277,0.014055
-0.016873,-0.014577,-0.015685,0.008376,0.0077410000000000005,0.01923
-0.047247000000000004,-0.029283999999999998,-0.027602,-0.030728,-0.024151,-0.026236000000000002
0.013694999999999999,0.015029999999999998,0.020674,0.046775000000000004,0.040224,0.026894
0.050912,0.053874000000000005,0.06264,0.039359000000000005,0.036578,0.046652
-0.001168,0.002354,0.006796,-0.025678999999999997,-0.022645,-0.023319
-0.007908,0.001606,0.00016299999999999998,0.020806,0.027553,0.017343
-0.041144,-0.031884,-0.037299,-0.037302,-0.039058999999999996,-0.032687
-0.001988,0.022968000000000002,0.015281,0.019307,0.017699,0.009512
-0.002858,-0.004866,0.002746,0.031041,0.019653,0.028933
0.030923,0.042846999999999996,0.035589,0.032969,0.044059,0.04015
0.028838,0.014740999999999999,0.019594,0.022627,0.025794,0.028419
0.025024,0.024019,0.016200000000000003,0.014561999999999999,0.02131,0.031549999999999995
0.019185,0.012715,0.018876999999999998,0.031525,0.036957,0.039671
0.066018,0.051393,0.053402000000000005,0.025857,0.019689,0.031846
0.055532000000000005,0.06194,0.071549,0.044908000000000003,0.042581,0.034799000000000004
0.036883,0.018954,0.026515,0.025527,-0.005639999999999999,0.011104000000000001
0.025935,0.015664,0.020663,0.025013999999999998,0.030067,0.050801
-0.059128,-0.044316,-0.041429,-0.016285,-0.017769,0.004269
0.039099,0.030944,0.038798,0.053799,0.04641,0.041778
0.038658,0.008977,0.010175,0.01427,0.012327999999999999,0.0154
0.013539,-0.00683,0.0042699999999999995,0.023326,0.023450000000000002,0.036105
0.032104,0.033487,0.041710000000000004,0.016115,0.023549,0.011402
0.017655,0.028276,0.038397,-0.000597,0.018757,0.006991000000000001
0.074866,0.053256,0.06417,0.011806,0.016927,0.019681999999999998
0.066082,0.045853000000000005,0.043247,0.006103,0.017313000000000002,0.031275
-0.062873,-0.028676,-0.021167,-0.021539000000000003,-0.006500000000000001,0.006898
-0.11152200000000001,-0.07245599999999999,-0.082285,-0.072321,-0.05121800000000001,-0.04248300000000001
0.055448000000000004,0.057487,0.061569000000000006,0.036345999999999996,0.033428,0.022814
0.034699,0.04194899999999999,0.035872,0.039897,0.047819,0.06407199999999999
-0.034601,-0.004873,-0.010962000000000001,0.013365,0.021828,0.017699
0.018546,0.044733999999999996,0.033437999999999996,0.057291,0.057239000000000005,0.08478899999999999
0.006999999999999999,0.024933,0.020617,-0.012929999999999999,-0.013141,-0.019092
0.045022,0.022639,0.041402999999999995,0.040598999999999996,0.045165,0.068024
-0.030286,-0.013018,-0.029394999999999998,-0.00604,0.0021479999999999997,0.006540000000000001
-0.067358,-0.033184,-0.045492,-0.040528,-0.031505,-0.052412
-0.026143,0.004671,-0.0075439999999999995,0.024293,0.032115,0.07081
0.118881,0.10589900000000001,0.12242499999999999,0.087187,0.061792,0.063189
0.049846,0.054604999999999994,0.057418,0.039504000000000004,0.042346,0.04314
0.051721,0.054710999999999996,0.053384,0.07720500000000001,0.087202,0.076919
0.036739,0.030212,0.037881,-0.032395,-0.034704,-0.055702999999999996
0.09007899999999999,0.077667,0.074863,0.068409,0.05566,0.051092000000000005
-0.050966,-0.028408000000000003,-0.042831,-0.043345,-0.030729000000000003,-0.031509
-0.02625,-0.002613,-0.011661999999999999,0.014195,0.027271,0.055876999999999996
-0.016066,0.020503999999999998,0.007471,0.024527999999999998,0.025405,0.015806
-0.00863,-0.013651,-0.002462,0.010104,-0.015693,0.021246
0.077898,0.071476,0.08159599999999999,0.079871,0.07799299999999999,0.070033
0.046807999999999995,0.04364899999999999,0.0484,0.061148,0.042300000000000004,0.054333
0.015708,0.016547,0.0025580000000000004,0.024446,0.023613,0.003841
-0.055596,-0.047441000000000004,-0.05566,-0.037369,-0.025366,-0.01538
0.003338,-0.00466,0.002883,0.050233,0.027329,0.045412
-0.07763300000000001,-0.072826,-0.06523799999999999,-0.029112,-0.023570999999999998,-0.006769
-0.229605,-0.18198699999999998,-0.198268,-0.18246700000000002,-0.141912,-0.146311
0.073015,0.047638,0.052282999999999996,0.08136900000000001,0.059980000000000006,0.064519
0.037413,0.03932,0.045765,0.070253,0.075079,0.080477
0.084578,0.055549999999999995,0.067895,0.067703,0.057359999999999994,0.0672
0.04960200000000001,0.033687999999999996,0.057777,0.091103,0.052495,0.067709
0.057618,-0.002096,0.003434,0.046031,0.018018,0.044748
-0.08861599999999999,-0.073715,-0.08032600000000001,-0.007614999999999999,-0.033002,-0.040464
0.013515,-0.011909000000000001,0.000767,0.09446199999999999,0.039855999999999996,0.025848
0.107227,0.08795299999999999,0.08632999999999999,0.056956,0.058972,0.027318
0.007963,0.020242,0.024430999999999998,-0.026992,-0.007883,-0.024860000000000004
0.071162,0.060594999999999996,0.053431,0.020967,0.044851,0.061315
-0.00981,-0.009198,-0.002553,-0.032992,-0.030872,-0.033012
-0.02031,-0.039975000000000004,-0.040755,-0.012487,-0.026103,0.00306
-0.0014269999999999999,-0.00908,-0.004723,-0.019485,-0.022433,-0.031104
0.011689,-0.014311,-0.011354,0.07639,0.070871,0.064598
0.112326,0.054063,0.049032,0.046794,0.022463,0.024556
0.177504,0.065042,0.09731999999999999,0.122195,0.076505,0.050309
0.040231,-0.019722,-0.063576,-0.031714,-0.04332,-0.053637
0.309955,0.10439,0.025408,0.06700400000000001,0.0064080000000000005,-0.021545
-0.134343,-0.010924,0.025785,0.032099,0.09087999999999999,0.10778700000000001
-0.145755,-0.038624,-0.024613,-0.070613,-0.01355,-0.038478
-0.08260400000000001,-0.039561,-0.037646,-0.059980000000000006,-0.020621999999999998,-0.022323
0.18976800000000002,0.075227,0.043861,0.058818,0.003227,0.038525000000000004
-0.06414500000000001,0.008301,0.028163999999999998,-0.051209,0.01123,-0.026951
0.075125,0.065124,0.061725,0.111825,0.078274,0.060785
-0.057007,-0.00908,-0.026078999999999998,-0.071813,-0.026353,-0.051579
-0.08706699999999999,-0.007664,-0.010057,-0.092053,-0.026823,0.023107000000000003
-0.158824,-0.035363000000000006,-0.038921000000000004,-0.206559,-0.072652,-0.065133
0.036436,0.079394,0.093079,0.027324,0.022645,0.004955
0.123712,0.046775000000000004,0.070969,0.067912,0.018586000000000002,0.026949999999999998
-0.10421799999999999,-0.008945,-0.012012,-0.146289,-0.119116,-0.056473
-0.056881,-0.016059,-0.026089,-0.10158899999999998,-0.055084999999999995,-0.065329
0.081956,0.054528999999999994,0.067853,0.11548,0.084722,0.06838899999999999
0.058692,0.040322,0.043396,-0.007684,0.010206,0.012534
0.033712,0.054112,0.053278,-0.030093,-0.017911999999999997,-0.017586
-0.092576,-0.01402,-0.010692,-0.064472,-0.015874,0.001987
-0.064568,-0.008719,-0.029283999999999998,-0.09408799999999999,-0.069409,-0.04835
-0.172318,-0.113803,-0.150781,-0.141261,-0.09092599999999999,-0.06292
0.093858,0.036405,0.07130399999999999,0.046529999999999995,0.035445000000000004,0.009469
0.10340999999999999,0.06439,0.067734,0.105528,0.08220100000000001,0.066627
0.07163,0.061082,0.070429,0.000914,0.02168,0.008962
-0.029719000000000002,0.011923,0.017063,-0.047203999999999996,-0.011829000000000001,-0.000228
-0.07993800000000001,0.006514,0.004471,-0.08010400000000001,-0.019160999999999997,-0.0032
0.093238,0.07966000000000001,0.088092,0.059606000000000006,0.049294000000000004,0.029186999999999998
-0.031009000000000002,0.045599999999999995,0.037654,-0.08196500000000001,-0.044624,-0.059342
-0.05663,-0.031767,-0.030168,-0.025569,-0.012552,-0.004777
-0.061015,-0.019668,-0.034892,-0.12684499999999999,-0.051372999999999995,-0.074389
-0.16540600000000003,-0.136464,-0.13503,-0.0978,-0.094017,-0.05234200000000001
-0.021970999999999997,0.014555,0.016541,0.010458,0.015541000000000001,-0.000771
-0.10584500000000001,-0.055371,-0.050122,-0.11226599999999999,-0.108213,-0.102339
0.068314,0.026532,0.016169,0.088064,0.099308,0.072434
0.156157,0.063313,0.046092,0.112431,0.060675,0.038192
-0.09498100000000001,-0.031139999999999998,-0.023618,-0.09058899999999999,-0.072854,-0.035981
-0.018066,-0.025737999999999997,-0.019013,-0.005694,-0.041234,-0.024179
-0.035578,-0.02817,-0.027061,-0.028825,-0.010117000000000001,-0.020499999999999997
0.008865,0.006481,0.026812999999999997,-0.004146,0.012252,0.015111000000000001
0.12398400000000001,0.085237,0.076429,0.11288000000000001,0.090462,0.06711400000000001
0.165117,0.076455,0.07965,0.10122400000000001,0.053259999999999995,0.046585
0.025869,0.025456,0.032955,0.010088999999999999,0.0137,0.013057000000000001
0.08202999999999999,0.057976,0.047694,0.045993000000000006,0.034905,-0.002569
0.065498,0.040094000000000005,0.035366,0.02421,0.035872,0.009414
-0.00468,-0.016321000000000002,-0.01184,-0.030976,-0.01087,-0.003543
0.09518800000000001,0.08144,0.09217800000000001,0.07030700000000001,0.068678,0.046333
0.035672999999999996,0.037469999999999996,0.043407,0.018623,0.004414,0.014681
0.016234,0.028690000000000004,0.030246,0.052368,0.038976000000000004,0.049500999999999996
0.077792,0.02005,0.025297999999999998,0.036406999999999995,0.011772,0.01569
-0.009216,0.018059000000000002,0.025550000000000003,0.004483,0.026744,0.012834000000000002
-0.004797,0.011876,0.025203000000000003,-0.016499,-0.011635,-0.015347
-0.060326000000000005,-0.026692,-0.023948999999999998,-0.032166,-0.025988,0.000819
0.011991,0.011468,0.004943,0.022103,0.016437,0.005556
0.030848,0.051226,0.054306,0.016792,0.014878,0.017383
-0.102081,-0.045515999999999994,-0.035414,-0.066823,-0.031793,-0.027067
-0.013922,-0.002973,-0.012658,-0.01564,0.004949,0.007651
0.049238,0.046607,0.050827,0.037509,0.0113,0.006209
0.017061,0.021356,0.020731000000000003,0.026463,0.014175,0.01237
0.08496000000000001,0.084792,0.09393599999999999,0.058880999999999996,0.041714,0.03835
0.044048,0.028475,0.031862,0.048088,0.027372999999999998,0.037021
-0.051611000000000004,-0.029748,-0.027315,-0.05030300000000001,-0.018507,-0.019722
0.012683,0.020510999999999998,0.022726000000000003,0.011566,0.016152,0.030166
-0.041002000000000004,-0.016099000000000002,-0.024943,-0.010875999999999999,-0.015075,-0.017638
-0.070698,-0.050526,-0.056292999999999996,-0.027122,-0.012921,-0.022107
0.062454,0.066621,0.069053,0.056195,0.034379,0.029599
0.036267999999999995,0.038601,0.04580599999999999,-0.003411,0.003655,0.006232
0.07514599999999999,0.063678,0.057101,0.043368000000000004,0.03732,0.037719
-0.00716,-0.018456999999999998,-0.028303,0.006612,-0.011796,-0.013329
0.008555,9.499999999999999e-05,0.010486,0.004679,0.010775999999999999,0.008178
-0.035045,-0.022227999999999998,-0.033546,-0.00248,-0.013603,-0.022639
0.047057,0.045528000000000006,0.050170000000000006,0.046979,0.04501,0.028647999999999996
0.001573,-0.010435000000000002,0.004889,-0.004793,0.00716,-0.003794
0.0967,0.07768,0.089446,0.032888,0.025284,0.02719
0.001032,-0.002156,-0.014375,-0.007188,0.008932,-0.002032
0.046157000000000004,0.050477,0.045358,0.010620000000000001,0.018736,0.01265
-0.0050160000000000005,0.008685,0.0176,-0.0010140000000000001,0.017506,0.012318
-0.070648,-0.042697000000000006,-0.04972000000000001,-0.025195,-0.033752,-0.023031000000000003
-0.008082,0.0035809999999999995,0.006586999999999999,-0.003154,-0.004622,0.008631
-0.044967,-0.028803000000000002,-0.035281,-0.017702,0.0040160000000000005,0.005162
0.038685,0.022536,0.016343,0.037163,0.021230000000000002,0.022376
-0.000426,0.015300000000000001,0.01569,0.020984,0.029731999999999998,0.021221999999999998
0.055751,0.050776,0.055362999999999996,0.03875,0.027471000000000002,0.036777000000000004
0.026978,0.025507,0.031682,0.025046,0.014169000000000001,0.023267000000000003
0.00527,0.009266,0.001698,0.016488,0.020339999999999997,0.005586
0.016131,0.013451999999999999,0.02391,0.020253999999999998,0.01766,0.017575
-0.0034089999999999997,-0.001809,-0.004842,-0.009661,-0.019511,-0.018468
0.0085,0.014152,0.018274,0.009408,0.010751,0.012488999999999998
0.020831,0.013887,0.032635,0.037969,0.037285,0.049138
0.026179,0.047755,0.048991,0.030368,0.032791,0.039224999999999996
-0.008438,-0.015631,-0.002823,-0.017233000000000002,-0.022527,-0.012314
-0.056341,-0.063987,-0.068631,-0.039976,-0.032047,-0.023769
0.012001999999999999,0.023165,-0.009238,0.012709999999999999,0.020095000000000002,0.009749
0.021842,0.006532,0.008979000000000001,0.038318,0.033361,0.040702999999999996
0.030019,0.014678,0.009115999999999999,0.012405999999999999,0.018822000000000002,0.027434
-0.088023,-0.057050000000000003,-0.070316,-0.048547,-0.053559,-0.028386
-0.0017100000000000001,-0.007729000000000001,-0.0050739999999999995,-0.012814,-0.018252,0.007984999999999999
-0.08738699999999999,-0.050743,-0.053457,-0.063067,-0.064263,-0.054068
-0.042421,-0.03598,-0.027225000000000003,-0.014911,-0.054880000000000005,-0.012635
-0.014761,0.006947999999999999,0.000916,-0.004141000000000001,-0.010391,-0.0040089999999999995
0.026678999999999998,0.034562,0.05208599999999999,0.041007999999999996,0.048028,0.048297999999999994
0.04418999999999999,0.042696,0.069619,0.031408,0.004057,0.024502000000000003
-0.091356,-0.07919,-0.044474,-0.10761100000000001,-0.10925499999999999,-0.055347
0.036362,0.034918,0.021440999999999998,-0.010585,0.005233,-0.022873
0.04012400000000001,0.047267,0.053506,-0.004966,0.012986,0.018873
-0.097903,-0.059473000000000005,-0.101119,-0.13190200000000002,-0.087305,-0.080336
-0.21642499999999998,-0.189412,-0.21573799999999999,-0.211679,-0.166129,-0.151643
-0.130819,-0.111667,-0.12750899999999998,-0.135326,-0.078197,-0.048034999999999994
0.050063,0.041626,0.050115999999999994,0.017023,0.010641000000000001,0.018325
-0.10021699999999999,-0.123859,-0.10719200000000001,-0.068837,-0.103281,-0.058231000000000005
-0.121402,-0.11734,-0.115216,-0.10903600000000001,-0.10280099999999999,-0.091312
0.11469,0.08779999999999999,0.097941,0.114235,0.088338,0.080596
0.154335,0.164377,0.221208,0.11757899999999999,0.103362,0.07697
0.047754000000000005,0.012589,0.034591,0.059907,0.045153,0.057568
0.045739,0.015578000000000002,0.0033789999999999996,-0.00635,-0.000616,0.007749000000000001
0.098978,0.098439,0.106961,0.077062,0.093646,0.059964
0.039739,0.033752,0.041593,0.079782,0.027696000000000002,0.017391
0.065085,0.053674,0.088463,0.033031000000000005,0.047221,0.035816
-0.097935,-0.051864999999999994,-0.064462,-0.048899,-0.02629,0.001095
0.027707000000000002,0.024134000000000003,0.02891,0.041754,0.06144,0.060515
0.081066,0.07775699999999999,0.098201,0.014528000000000001,0.033261,0.017859
-0.033026,-0.031149,-0.031082000000000002,-0.016594,-0.03394,-0.043939000000000006
0.050917000000000004,0.043579999999999994,0.05622,0.04105,0.031107,0.030379999999999997
0.08557000000000001,0.070173,0.089393,0.068288,0.06537899999999999,0.05142
0.069369,0.056750999999999996,0.070332,0.005209,0.016281,0.018086
-0.087635,-0.075533,-0.062695,-0.081244,-0.074116,-0.08012499999999999
-0.08144399999999999,-0.076151,-0.088537,-0.05288299999999999,-0.056540999999999994,-0.049076
0.067605,0.073292,0.061213,0.058985,0.070494,0.070258
-0.08055,-0.072021,-0.08479900000000001,-0.052878999999999995,-0.048378,-0.037968
0.132026,0.12043799999999999,0.12359099999999999,0.090632,0.089789,0.09487999999999999
0.039009,0.042637999999999995,0.043994,0.025441,0.032686,0.04427
0.034658,0.040753000000000004,0.043038,0.0069240000000000005,-0.006538,0.007645
0.10049899999999999,0.073804,0.06806,0.088196,0.075927,0.051771000000000005
0.000155,0.002263,-0.004417,0.027120000000000002,0.030363,0.016522
0.059367,0.055613,0.036006,0.042603,0.039773,0.027176
0.021501000000000003,0.027131,0.033195999999999996,-0.015350999999999998,0.003905,0.008155
0.019013,0.023861,0.023654,0.019053,0.028904,0.034658
-0.028272,-0.022262,-0.010608,-0.030853000000000002,-0.010690999999999999,-0.006843
-0.03308,-0.01026,-0.005686,-0.031848,-0.020383,-0.00949
-0.046068,-0.034634,-0.03016,-0.048143000000000005,-0.025995,-0.010360000000000001
-0.108165,-0.07574499999999999,-0.092896,-0.096095,-0.057966,-0.045348
-0.118437,-0.102585,-0.119381,-0.10507899999999999,-0.073831,-0.063369
0.148972,0.144524,0.155852,0.151614,0.11064600000000001,0.101539
-0.017459,0.002613,-0.007195,-0.02404,-0.000888,0.002926
0.005234,0.006025,0.001354,-0.017896000000000002,0.01763,0.0056289999999999995
0.080693,0.063397,0.062695,0.069577,0.04367,0.047381
0.03161,0.023431,0.033304,0.055151000000000006,0.04457900000000001,0.043887999999999996
0.03311,0.024735999999999998,0.021733,0.029359000000000003,0.033618999999999996,0.029965000000000002
-0.018428,-0.014757,-0.009250000000000001,-0.020933999999999998,-0.007569,-0.004174
-0.068228,-0.063667,-0.059966,-0.09043,-0.057759,-0.057079000000000005
0.060434999999999996,0.040565,0.041474000000000004,0.04283699999999999,0.036079,0.039897999999999996
-0.028632,-0.006832,-0.023382999999999998,-0.006475999999999999,0.01562,0.010347
0.032113,0.036718,0.028403,0.044436,0.024116,0.021588
0.035486,0.038384,0.032684000000000005,0.042829,0.034506,0.015739
-0.028689,-0.011113,-0.023218000000000003,0.010268999999999999,-0.018858,-0.021962000000000002
0.004309,0.012891999999999999,0.018763000000000002,0.00511,0.012565999999999999,0.0028060000000000003
0.036541000000000004,0.030529999999999998,0.037961,0.035769,0.016384,-0.0025900000000000003
0.066444,0.059917,0.064573,0.07713199999999999,0.06352000000000001,0.040389
0.016573,0.008217,0.007685999999999999,0.016595,0.014112,0.012027000000000001
0.049114000000000005,0.040262,0.059539999999999996,0.045385,0.038571,0.037622
-0.0069,-0.005682,-0.005854000000000001,0.015486,0.014253,0.019898
0.055289000000000005,0.050543,0.046912,0.054104,0.020999,0.023082
0.004988,-0.002738,-0.002763,-0.022820999999999998,-0.002532,-0.022441
0.075295,0.073327,0.073463,0.07422,0.054580000000000004,0.049090999999999996
-0.027587999999999998,-0.03549,-0.019459,-0.025908,-0.032963,-0.020844
0.061418999999999994,0.057514,0.063362,0.04492,0.03497,0.031617
0.0041530000000000004,0.045972,0.040407,0.027696000000000002,0.045166000000000005,0.046885
0.0455,0.045850999999999996,0.042905,0.029958,0.024758,0.035343
0.027069,0.016383,0.025352,0.032895,0.026361,0.025643
-0.0018540000000000002,-0.041965,-0.051685999999999996,-0.020507,-0.024908,-0.048140999999999996
0.055217999999999996,0.039861,0.041826,0.041482,0.043554,0.050584
-0.022454000000000002,0.0141,0.011500999999999999,-0.0005510000000000001,0.007895,0.008015
-0.057885,-0.030750000000000003,-0.019689,-0.013488,-0.004943,0.017725
0.001059,0.004026,-0.002321,0.017648,0.022209,0.022192
0.06207,0.050897,0.048809,0.041551,0.021667000000000002,0.017138
-0.061574,-0.057783,-0.064429,-0.028742,-0.020732,-0.007914
0.052542,0.035436,0.053045999999999996,0.056766,0.035240999999999995,0.043556
-0.062611,-0.053446,-0.041379,-0.02021,-0.015639,-0.015611
0.057583,0.073237,0.039102,0.016763,0.020939,0.024087
0.0030259999999999996,-0.00503,0.013611999999999999,0.023296,0.012528999999999998,0.042696
0.03505,0.023996,0.019008,-0.004491,0.0077410000000000005,-0.012873
-0.039037,-0.053098,-0.034612,-0.045197,-0.038303,-0.017422
0.06888,0.067453,0.06213,0.076053,0.057255,0.060335
0.011437,0.022997,0.018562000000000002,-0.01325,-0.009565,-0.018616
-0.022342,-0.019892,-0.020612,0.011796,0.004366,0.011261
0.036545999999999995,0.012503,0.010882000000000001,0.019779,0.013609,0.009413
0.001895,0.021876000000000003,0.014544999999999999,-0.016688,-0.015083,-0.020602999999999996
-0.029973999999999997,-0.021469000000000002,-0.024376000000000002,0.017866,0.020835,0.018172
-0.067943,-0.047340999999999994,-0.062012,-0.06533800000000001,-0.061928000000000004,-0.057618
-0.07022,-0.037509,-0.061765,-0.047560000000000005,-0.028555999999999998,-0.020614
0.055337,0.056268000000000006,0.064133,0.071756,0.07969699999999999,0.08093600000000001
0.057156000000000005,0.036345999999999996,0.011445,0.010141,0.005278000000000001,0.000958
-0.044849,-0.058228,-0.053474,-0.038094,-0.014477,-0.019369
-0.12021000000000001,-0.065736,-0.093986,-0.078694,-0.056407,-0.048686
-0.016057,0.015403,0.018174,-0.020076999999999998,-0.00653,0.010676000000000001
0.073902,0.081934,0.08899900000000001,0.069678,0.066961,0.070027
0.029994999999999997,0.02377,0.012516000000000001,0.033479999999999996,0.01755,-0.008534
0.020468,0.010551,0.003533,0.022697,0.017397,0.017814
-0.0021190000000000002,0.000601,-0.001389,-0.022118000000000002,-0.002262,0.0052569999999999995
0.062922,0.055528,0.06633499999999999,0.025086,0.034419,0.046772
0.030185,0.021949999999999997,0.022856,0.025147,0.003797,-0.00462
0.04248300000000001,0.007181,-5.9e-05,0.006082,-0.0037040000000000003,0.004385
-0.080505,-0.031724,-0.048189,-0.013517,-0.006274999999999999,-0.027286
0.10162800000000001,0.139872,0.127094,0.06832099999999999,0.040785,0.039315
0.003402,0.043001,0.025584,0.014579,0.021001,0.016803
0.016559,-0.0057350000000000005,-0.00569,0.013036,0.018616,0.025356999999999998
0.019057,0.013701000000000001,0.008983999999999999,0.020113,0.04120599999999999,0.039564
0.012466999999999999,-0.0030480000000000004,0.010188999999999998,-0.00733,-0.002053,0.007085
0.005587,0.013158000000000001,0.02782,-0.0005870000000000001,0.012665,0.015159
-0.016794,-0.024902,-0.020112,-0.001604,0.011113999999999999,0.020774
0.047931,0.03403,0.020759,0.014855,0.01426,-0.0024129999999999998
0.0029620000000000002,0.008048,0.002445,0.030885,0.020496,0.018081
-0.007207,-0.025359,-0.021505999999999997,-0.009159,0.004678,0.008133
0.073616,0.077695,0.07123700000000001,0.04202,0.025821,0.014485
-0.000935,0.006384,0.010835999999999998,0.019295,0.027464,0.025628
0.008455,0.035415999999999996,0.05091999999999999,0.023243,0.022761999999999998,0.044608999999999996
0.005399,-0.013086,0.020604,0.017425,0.0040360000000000005,0.017166999999999998
0.035895,0.019332000000000002,0.021223000000000002,0.058741,0.061353,0.058365
-0.026490999999999997,-0.044837999999999996,-0.03548,-0.050644999999999996,-0.032446,-0.032124
0.011168,0.014289000000000001,0.011557,-0.016194,-0.026968000000000002,-0.025081000000000003
0.030949,0.006441,-0.001879,0.018672,0.00019800000000000002,0.0027069999999999998
0.085921,0.069399,0.039535999999999995,0.021089000000000004,0.025183,0.026395
0.008196,0.008117,0.024929,0.011722999999999999,-0.00435,0.010978000000000002
0.008957,0.022725,0.018205,0.018405,0.034619,0.040138999999999994
0.048851000000000006,0.033287,0.018392,0.026598,0.022976999999999997,0.050824
-0.019488000000000002,-0.032053,-0.020052,-0.004269,-0.0014130000000000002,0.008977
-0.12373100000000001,-0.102286,-0.11494,-0.085082,-0.064756,-0.074893
0.0042,0.030941,-0.005633,0.016682,0.022727,0.015550999999999999
-0.118984,-0.12148999999999999,-0.129754,-0.09834,-0.09193699999999999,-0.08811999999999999
0.118203,0.101689,0.130942,0.10011799999999998,0.09310399999999999,0.07168999999999999
0.052627,0.053285,0.042209,0.027943,0.029317000000000003,0.040816
-0.014607000000000002,-0.036373,-0.029809000000000002,-0.00642,0.009069,0.026885
0.014518,0.043693,0.050688000000000004,0.044793,0.046091,0.040435
-0.07367499999999999,-0.087591,-0.094965,-0.07885,-0.06524200000000001,-0.066825
0.067537,0.082253,0.078807,0.068723,0.06723499999999999,0.075377
-0.002807,0.005515,-0.013524000000000001,0.008395,0.015888,0.017806
-0.057053,-0.056241000000000006,-0.07772899999999999,-0.038181,-0.033819,-0.0063690000000000005
-0.00208,0.044966,0.034301,0.011602,0.024477000000000002,0.011998
0.032582,0.018164,0.024329,0.011663,0.019896,0.028537
0.063975,0.019843,0.042806,0.048354,0.039568,0.037002
0.044313000000000005,0.038007,0.032212,0.022816,0.0233,0.034592
-0.036942,-0.052863,-0.053996,0.017969,-0.01609,0.011039
-0.066842,-0.09341200000000001,-0.099578,-0.079853,-0.08824199999999999,-0.076958
-0.206265,-0.206313,-0.306991,-0.172013,-0.14031000000000002,-0.10257999999999999
0.16055399999999997,0.123552,0.21408000000000002,0.139935,0.12587199999999998,0.141093
0.078245,0.042925000000000005,0.11074400000000001,0.067108,0.047481999999999996,0.053268
0.046638,0.026522999999999998,0.035267,0.028094,-0.006468000000000001,0.041971
0.034061,0.009777000000000001,0.033982,0.053209,0.06439199999999999,0.061221
0.047144000000000005,0.053079,0.09158,0.051062,0.059034,0.09320600000000001
-0.022730999999999998,-0.056439,-0.037258,-0.027235,-0.042633000000000004,-0.038328
0.009743,0.050620000000000005,0.02706,-0.004313,-0.001923,-0.036904
0.21247800000000003,0.169602,0.225523,0.160429,0.129444,0.102933
0.109002,0.083422,0.089242,0.057432,0.049675000000000004,0.039539
0.087164,0.06237,0.035113,0.008187999999999999,0.013151999999999999,-0.018192
0.064687,0.090686,0.118857,0.05842,0.036527,0.011975
-0.017075,0.065565,0.054152,-0.01399,0.042655000000000005,0.04153
0.004757,0.017435,0.050917000000000004,0.047931999999999995,0.061413,0.051142
-0.009288,0.042733999999999994,0.040393,0.0015110000000000002,0.008367,-0.00025499999999999996
0.045118,-0.011541,-0.010281,0.023556,0.007231,0.038077
-0.072127,-0.00914,-0.015061,-0.024260999999999998,0.020097999999999998,0.028267
0.026812,0.017994,0.016268,0.019858,0.042561999999999996,0.025956999999999997
-0.031157,-0.024409999999999998,-0.030714,-0.019174,-0.036843,-0.05860699999999999
0.023896999999999998,0.046263,0.035893,0.041668000000000004,0.08767,0.064148
-0.077428,-0.007064,-0.014316,-0.076846,-0.017354,0.005343
0.0024779999999999997,0.046204999999999996,0.041468,-0.010032000000000001,0.032028,0.047563
-0.10408300000000001,-0.065279,-0.081914,-0.053444000000000005,-0.052236000000000005,-0.058757000000000004
0.014965,0.0064010000000000004,0.014769000000000001,0.006816,-0.017686999999999998,-0.034913
0.037231,-0.003898,-0.012305,0.019822,0.03515,0.039278
-0.12318,-0.067207,-0.079757,-0.103322,-0.112523,-0.07733799999999999
